id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
Ugy7jknNMzF0vht39KV4AaABAg,Marcos Jr,4 months ago,1518396604402,Sou programador e seria bom se pudéssemos analisar o código-fonte do software para saber se realmente é seguro. Só assim teremos mais segurança. Parece que também foi trocada a empresa que fabricava as urnas.,0,true,1,,,,,,
,,,,,,,,Ugy7jknNMzF0vht39KV4AaABAg.8cPnf0_rQu48hELnh08c3Q,JSS company,3 days ago,1528505404689,Marcos Jr se esse código for o mesmo nas eleições.,0
Ugya0PQ26Af_70dINIJ4AaABAg,Bruno Warlock MG,4 months ago,1518396604411,"E todos os votos são conferidos pelo coelho da Páscoa em frente a uma comissão formada por pé grande, papai Noel e curupira. Por isso a apuração é secreta, nenhum desses pode aparecer em público. Foi o Lula que disse, e sabendo que ele é a pessoa mais honesta do Brasil, é claro que não se pode duvidar.
Obs. Nosso Estado é tão democrático que não não se pode ver nem quantos likes e deslikes possuem o video, e este comentário sera excluído em 4, 3, 2...",1,true,1,,,,,,
,,,,,,,,Ugya0PQ26Af_70dINIJ4AaABAg.8bjmsq6puqw8bo9DBq0wXf,justicaeleitoral,4 months ago,1518396604669,"Bruno, todos os nossos perfis oficiais em redes sociais são abertos a comentários e nossa política define que só são deletados comentários agressivos, que usem palavras de baixo calão ou façam propaganda/publicidade de qualquer tipo. As transmissões ao vivo ficam com o chat aberto, para que os usuários possam questionar e colocar suas opiniões. Quanto aos dados de 'gostei'/'não gostei', estavam ocultos por engano e já foram publicados.",0
Ugy0JkknAw-oX0LrdTR4AaABAg,Eder L.,4 months ago,1518396604418,Fraude!,1,false,0,,,,,,
