id,user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.id,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
Ugwe4S-Op9pND53I4Kl4AaABAg,Conhecimento compartilhado com você,1 month ago,1526086148623,"O Y ou Tube está medindo o tanto de compartilhamento e quando é muito compartilhado, ele retira o vídeo. Outro canal tinha este vídeo com mais de 100.000 compartilhamento e o video foi removido.",1,true,1,,,,,,
,,,,,,,,Ugwe4S-Op9pND53I4Kl4AaABAg.8g0FXwQyscF8g16HiA1QTS,Os Martires,1 month ago,1526086148900,"INFELISMENTE  YUTUBE,GOOGLE ,SÃO UMA MESMA EMPRESA ,QUE DA NEW WORLD ORDER MUNDIAL; NÃO QUEREM UMA POPULAÇÃO CONCIENTE,QUEREM E ESCRAVOS MODERNOS...2150!!!!!",0
UgxuHO7bbYfr9Qd4tHR4AaABAg,Zeca1502,2 months ago,1523494148644,Um vídeo cujo conteúdo de extrema importância com um número tão baixo de views e likes.,5,false,0,,,,,,
